7.737659,-6.782438
-4.192965,-1.006816
7.637786,-6.289710
-1.632746,-7.620556
7.359129,-7.573887
-1.383170,-8.694149
7.915633,-5.635002
-2.328592,-9.274433
6.555214,-7.317074
6.431074,-6.981653
-3.904775,0.106576
-3.849320,1.153828
7.033048,-5.623865
7.601067,-7.988681
-2.019892,-1.539702
-3.210064,0.245908
-1.979434,-8.260522
-3.463580,-1.226888
-2.468707,-8.436283
7.549090,-7.585915
-4.520975,0.956575
-2.312553,-6.973726
-2.379472,-0.829553
-3.364010,0.526728
-3.853294,1.451190
4.869697,-5.170869
-2.480458,-0.205616
-3.904385,0.044108
6.882851,-7.077531
-2.759666,0.770047
-2.434444,1.766259
8.020292,-6.808520
-2.438928,-1.867338
-2.843286,-9.784921
6.349626,-7.246984
-3.557184,0.760627
-2.863910,0.013637
-2.235635,-8.641278
6.055866,-7.574784
-3.295869,-9.413626
-3.400997,-9.045748
-1.800803,1.162299
-3.139874,-8.465121
5.210215,-6.835139
-2.498764,-9.020398
-3.023064,-0.168712
5.667295,-6.813353
6.378026,-6.035131
-1.455170,-9.047767
6.425201,-7.764415
-2.955534,1.051883
7.995032,-7.985724
-1.671566,-7.912627
-4.975231,2.148673
-2.316865,-8.423412
7.080027,-6.914101
-3.252998,-7.244792
-1.949557,-9.625669
5.644211,-7.184287
8.147233,-5.643665
5.855782,-6.198672
-2.625218,-10.602652
-0.772336,-8.942641
-2.036138,-7.207515
-4.556693,0.753839
-1.431193,-8.388104
-2.590283,-8.327297
-2.959197,-8.350692
8.220719,-6.754775
-3.403859,-0.823628
-2.139810,-7.550427
-1.538779,-8.972809
-2.730986,-8.451725
-2.234071,-0.599908
6.019428,-8.249414
-1.308090,-0.855668
-2.949401,-0.384295
7.139818,-6.244438
-1.994128,-1.592496
7.553506,-6.906233
7.821103,-6.969407
7.375762,-7.116219
7.835383,-6.857051
-3.263508,0.704990
7.885419,-6.958251
-2.813202,0.219963
-3.403497,-9.730642
6.580820,-6.561875
5.456133,-6.139944
-3.451655,-8.646021
-2.729512,-8.363598
-2.537387,0.037030
6.843278,-9.048151
-2.969247,1.184393
6.934552,-6.746999
-2.100927,-8.264680
-2.791654,-9.072898
-2.801500,1.213490
-2.237237,0.368572
6.474321,-6.549703
7.640606,-6.399552
-2.314043,-7.620828
7.698476,-6.495982
-1.891039,-7.819385
-2.935756,-0.277310
-2.945720,-6.157531
8.093494,-8.384319
-4.243448,-7.899921
-3.416185,1.033408
-1.139856,-0.557909
-3.034297,-0.684895
-2.967416,-7.778866
-3.167153,0.874075
-3.617755,-6.606539
-2.004730,-9.510994
7.443996,-7.091942
-2.991646,-0.892770
7.355988,-7.179323
8.085673,-8.418591
-2.583105,3.622572
-3.436478,0.793726
-1.071555,-0.312079
-1.942801,-1.248950
-2.471366,-1.104175
-3.847949,-9.274716
6.930481,-6.043084
-2.884827,-7.885114
-2.419204,1.246746
-3.292657,0.204633
-4.160568,0.640087
-1.643060,-9.547580
-1.556711,-0.851319
-3.907502,-7.531903
-4.797408,-1.229914
-3.388148,-9.745826
-1.825042,-8.751286
6.048660,-6.615751
-2.157420,-8.937496
-4.349500,-9.022337
5.714269,-5.511974
-2.287872,-7.572357
8.962240,-8.096248
8.170137,-6.472679
6.612704,-4.512895
-3.299334,-8.477846
-2.533214,1.093560
8.699453,-5.271257
7.730066,-7.523378
-2.716499,-11.009758
-4.942101,-8.396032
